8131
Address, ETHER
('0x2c8fb8924a3DDcaBf023d75c66eDB0d59Bc5a6AB', Decimal('0.006450001'))
('0x4Ac128a22B830e56Fda41381d7b25960e63Da65a', Decimal('0.006450001'))
('0x761bDec5b315d1F9f390D0678D40269FCb00841E', Decimal('0.006450001'))
('0x23599D1E503ec8eE94A05a565503f633Cc1026E9', Decimal('0.006450001'))
('0xd564985E2Fa8e73c80271e35af16Ab1CFA1D0789', Decimal('0.006450001'))
('0xd1d96c23FFCb76edDdD8Af41f2500AE8C0a01219', Decimal('0.006450001'))
('0xB9618D43F270657c8E6fB35e01D236bDb82E7D25', Decimal('0.006450001'))
('0xC6936Fb4542B4eaD85C19a7e50e9B0C02483d3f0', Decimal('0.006450001'))
('0x66b49DaD0c770620E2f2297F06B6F0C298aB49f6', Decimal('0.006450001'))
('0xF0AfEebb74c26F0FB31a0575771682EEcCF79C6F', Decimal('0.006450001'))
('0x5EB1Dc01c85a062aEc9e04E757C3F0F7f4cC2c5E', Decimal('0.006450001'))
('0xA0e922fE0b3c967475153743AF41551289d202dC', Decimal('0.006450001'))
('0xb4da584F4819279dD56C975649F6B30Ce69728Dd', Decimal('0.006450001'))
('0x9F73cE8EBFFf6A66a05D510fCeED7366e4811cB2', Decimal('0.006450001'))
('0xf5A3C9903c044ef39e0dC175b7D534F7bc107050', Decimal('0.006450001'))
('0x1488B3A30c6f5310a4adFB281298186d6C30F683', Decimal('0.006450001'))
('0xBc4f73A908FD879e0A3369076b2B124628bdc5cd', Decimal('0.006450001'))
('0xF714315585F695d6728b335274799657d43a371E', Decimal('0.006450001'))
('0x0768D2366B4fcEdB9063A751C8F3B0af61c317DA', Decimal('0.006450001'))
('0x0Da54d17DBC7C4B5d9cFe12Ab432dBC55981AA24', Decimal('0.006450001'))
('0x2c47283B42BCe7A712798309FF6EA3d16c164cEb', Decimal('0.006450001'))
('0x63Eeae2e0bB86581c5109903b3ED9A236ecd6659', Decimal('0.006450001'))
('0x8e3bac86CFe551Cf1a9F946820670A1844266ac3', Decimal('0.006450001'))
('0xA05F301af3F09C0cB291E4D31a8ad803213EeCC8', Decimal('0.006450001'))
('0x853BfFc8FBc8057748B1d6dBc760B4Bd74Dd259C', Decimal('0.006450001'))
('0xCF16f779B24c983B587FD73A1983093855475925', Decimal('0.006450001'))
('0xa8fF2aAC2bc10D534098895B14418854381FC2B0', Decimal('0.006450001'))
('0x5158D84466f782088DAc21E8Ea4354199f09C924', Decimal('0.006450001'))
('0xec62d3E5b5A99b3a779B5F53aa0323a1b8165a94', Decimal('0.006450001'))
('0x6ED5BAC8299CD056De2E32E21962892F3f1B177C', Decimal('0.006450001'))
('0x64F165d2007953c4Fd8860dFaf4aCB9f34054d68', Decimal('0.006450001'))
('0x49fE5B2A9C8adc20bed93D4cd11eF4805647A95C', Decimal('0.006450001'))
('0xd47df7073Bd12dF3c95715D377D2F7AE0a1A9643', Decimal('0.006450001'))
('0xeb666C9965C3Ed2CeE5d9315996485BD67cf5584', Decimal('0.006450001'))
('0x6a393F53699F8AC96AF09308B5EaC89310ABc2ae', Decimal('0.006450001'))
('0x006918F75EFe251575c8823ab859Ee732d99eD0b', Decimal('0.006450001'))
('0x35219b6fD95B280ec2145aF3bc5acFbb970dCB94', Decimal('0.006450001'))
('0xF4851A60a1Eaa91BF4522D989e2e7804d0Dc57a6', Decimal('0.006450001'))
('0x527D28AA78D9F39c012Bc339375Ba5d6277D35D4', Decimal('0.006450001'))
('0xC5dAe8B2240a7c5dC90027ae49Eb3c286BCDcE66', Decimal('0.006450001'))
('0xcb53feB9ceee16a2A19e8F8621651659b3CbecB8', Decimal('0.006450001'))
('0x156d05d47b4FDF8Bf7609c9426C37D2375ad81ab', Decimal('0.006450001'))
('0xc5F17aA430227962B7736856eF0DC1A3d637413d', Decimal('0.006450001'))
('0x2e72F4254ce27D2CfCd689c9B1D2F645A4ab1d8F', Decimal('0.006450001'))
('0x0f0946297022033DaC907481239DB78516d1D992', Decimal('0.006450001'))
('0x5Ca292010776137b3130DE53E738DF75Ca99573B', Decimal('0.006450001'))
('0x07a791cB4412d0DB0dB6a1f223e2EFEdbFeE4cA3', Decimal('0.006450001'))
('0xfF9f56be9b603f2a7EA5082A96F1f3E57DAEB945', Decimal('0.006450001'))
('0xff9C2f980b3C0E64bcbB561dC430B033eC481872', Decimal('0.006450001'))
('0xB7136Eff0315058F84B27930fF3C1F0d5164E1F8', Decimal('0.006450001'))
('0x9bcFF297f7Cb757776dB2cc67f24A578D67E9625', Decimal('0.006450001'))
('0x154c6f0f33360A1a25576Ee2c19E333eDDe20d44', Decimal('0.006450001'))
('0x051DB791ec4e94c529eDCD29986f66c21D8Add73', Decimal('0.006450001'))
('0xEE627d2f1Fc9d803a2911C08d9c540C13350Eb6a', Decimal('0.006450001'))
('0xB9424c1172852E14FDf69C51621b326793D9e7A2', Decimal('0.006450001'))
('0xEeE3dAbea5D12aA7d4B6D6Ec20125f39437735f4', Decimal('0.006450001'))
('0x7e3a6e1CA036b6b745c5114151a4290BC205D8a7', Decimal('0.006450001'))
('0x82085Ec6a8C14D59C2db027346360E05Fd5FFC46', Decimal('0.006450001'))
('0x807cB713ef36B85DDe0FB26616A3C4c2d823087C', Decimal('0.006450001'))
('0x308B82E5a41CB2Ba9Cb6280990bB6875003e2669', Decimal('0.006450001'))
('0x2E3BA5FDb4A312CBf8905ab199A94f3f9ff6E96C', Decimal('0.006450001'))
('0x875eadc1DDcc4A477ED959EfF1afCa04911AE9da', Decimal('0.006450001'))
('0x959F4DEAa9364dD7F2ad284Be33b7207173B67D8', Decimal('0.006450001'))
('0x95eC03c11913f6843Ab93F44A8A26A6A5D856825', Decimal('0.006450001'))
('0x8955778F19550a6419b5c751914202462De05b2D', Decimal('0.006450001'))
('0xE98ab0792a3B4De4950608B1A64E4D3A72396395', Decimal('0.006450001'))
('0x11d7136bB5367cBeB37CbB5fd28D6cD3763C75F0', Decimal('0.006450001'))
('0x0Ea69F5a755abb538c65E82Af6b726C49b74a560', Decimal('0.006450001'))
('0x20AB7ce41c267C9A1999002e0ad8556958C25B1f', Decimal('0.006450001'))
('0x33218165E00A14e8257Bc13eA0978Ed7e48A9BE6', Decimal('0.006450001'))
('0xF077B6724f822690535fEf6dA34E752745DD84B2', Decimal('0.006450001'))
('0xfA2063Aa0549c0CFBC5185d0766deaAbf4A021fe', Decimal('0.006450001'))
('0x3f76037bc5C23086FB842E8D938343B810a985c7', Decimal('0.006450001'))
('0x9c1Ba0A5127CDA8113c46FD572ff617fD94e7adB', Decimal('0.006450001'))
('0xdCE32d2ea7Ab7F3d2c8A13B18572C735E67c1e25', Decimal('0.006450001'))
('0x4c2131a0F79FEE3bD9B086a0Caa3504eC6157Fa4', Decimal('0.006450001'))
('0xbA69f9B149185D39085dCF7faE1D35545d87b457', Decimal('0.006450001'))
('0x41A0B1D8e00157eCA69C3e751BA5864eae8574b1', Decimal('0.006450001'))
('0xb20b38569798Cb9Ba25d0Dd267BB5210aba9d840', Decimal('0.006450001'))
('0xa21d4aCE518A045A619aBb23861342a97bF25F99', Decimal('0.006450001'))
('0x5C4aa3cCC8ef617DEd7f018907bA9Ec16968b361', Decimal('0.006450001'))
('0x0d48CDdB766cd8F7bA320468CD490520a4D2257C', Decimal('0.006450001'))
('0x4EbAb46239AB756b115a453c4AF90c01681003e7', Decimal('0.006450001'))
('0x20EBcf60F03d581687F8cf5c69e208EF7DaF046b', Decimal('0.006450001'))
('0xe6dA3aA35b06FA2A914B03DdbC3Df64963258D4B', Decimal('0.006450001'))
('0x247E6108c286Ac41adcFef411107401EaB8658E1', Decimal('0.006450001'))
('0xA23A5269eAF88D279F68E7728582753Ac3518Ba2', Decimal('0.006450001'))
('0xa831069aB7479Cc25f379945f397208623cb587e', Decimal('0.006450001'))
('0xd429f22791b1c7cEeB12A18C500Ac9dA7c7A4F2b', Decimal('0.006450001'))
('0xD93C04ad7e1aB42e23dfFc8867d035e702ce7e70', Decimal('0.006450001'))
('0x57711cd3B5810069B27EF3F3c1D47276cfa45427', Decimal('0.006450001'))
('0xef01e3115E8D65C6c99E0Cbe0C508ac2B26F0625', Decimal('0.006450001'))
('0x1304227c73F36Fb501E88f389846b8174Ef3E291', Decimal('0.006450001'))
('0xaFA50B29ADc642ADAb90383cAfCc39A304E32eb4', Decimal('0.006450001'))
('0x78bc4Ca25eB036cbF675785e8983F68c8478ed71', Decimal('0.006450001'))
('0xf4a0020a4F0DeE8dAA7D31264f525657D12789d0', Decimal('0.006450001'))
('0x580e01122477cC1491144602c2232fa112caa5bF', Decimal('0.006450001'))
('0x84Cd9Af547Eac4aaA6656be46FaaD42168E5E005', Decimal('0.006450001'))
('0xbce2f046d8BF2d613C24c7CcC615F45C9f1A32d3', Decimal('0.006450001'))
('0x414c7dBDeC9c9cCf5417c11d4F935e87e56D6687', Decimal('0.006450001'))
('0x0b6d4b20704226e927CE22d490b9e48d3390D54a', Decimal('0.006450001'))
('0x28C7fD480a5def0EFC0a7BF1416A5F569a2014F2', Decimal('0.006450001'))
('0x7e1AdCfDfcd9056609DCC0380C69e604D495D60d', Decimal('0.006450001'))
('0x836c4707e87689E650D2031F665Eadd205a55355', Decimal('0.006450001'))
('0x647814be7326c0803Eeb250996d92C36A4afed2A', Decimal('0.006450001'))
('0x1BCdc0d460b32CCb13a8eDceFAcff83D6985e7D8', Decimal('0.006450001'))
('0x6C1FA4e5f83d06931c97EAf6ED6923f28D326660', Decimal('0.006450001'))
('0xE7fb60EDA94BF2C51d9D864D7343edDec0ED7986', Decimal('0.006450001'))
('0x0CC9CbD85B82A84D18146ebBb93d62c574f54988', Decimal('0.006450001'))
('0xBe323756Ddfb44F902B3b32DF5f7535C267Eb298', Decimal('0.006450001'))
('0x41773C45d7D812DA910dE7AEBA3FBDcb31D0b293', Decimal('0.006450001'))
('0xfc1F3868d578348d6e459E296d947938Ca221944', Decimal('0.006450001'))
('0x29D2fE0D957D9201CFd40555F8f7A35927A18E6E', Decimal('0.006450001'))
('0xC9667B18F4483c559ca4287aE7AB425eC4b82498', Decimal('0.006450001'))
('0x1d44545383cF116D79652c30589809cfCE5E3c8a', Decimal('0.006450001'))
('0xc402B811F84D6dDCe2455D64923520a2Bf377C0f', Decimal('0.006450001'))
('0x8ecc1F4BD5E3Efe82bD45cfa7EA0330CA2df6aD1', Decimal('0.006450001'))
('0x2619741c8adB83F88d0EC1716197EF3c6A7109c7', Decimal('0.006450001'))
('0x46e9F1A2EC8A082A139c2f287dDf0dA8Da66eB48', Decimal('0.006450001'))
('0x4Fe65F5Da9ACE14a8442383e4D23D71455525d0B', Decimal('0.006450001'))
('0x8761bba04C75EedAbEE1e0bFAb94070F00720a6f', Decimal('0.006450001'))
('0xF3430DE80A0231A174CC77254Ce9764846655812', Decimal('0.006450001'))
('0xEF8427eAf3bfaC2896E719E11dE683dc3EF6A225', Decimal('0.006450001'))
('0xbdF42Ed860dDB915A3f2446f64B442E022a187C2', Decimal('0.006450001'))
('0xc2fE64FB16266455EFEb6d6395070AeB5677418b', Decimal('0.006450001'))
('0x835b86d375bF83b47009A36eFa39208732fC4c22', Decimal('0.006450001'))
('0x31A801ad9D9BDc016ef009365408BcDD3f8F170E', Decimal('0.006450001'))
('0x913CfA474b283E97e54CB9DaE63f57e39E3D5006', Decimal('0.006450001'))
('0x4D2920e6c1Ff6Ad48c04DF57D29ca4a8DD81aBD7', Decimal('0.006450001'))
('0x7eB61C4601A3cee55834D6586362afB8B7D30e03', Decimal('0.006450001'))
('0x849B63Ad4f739Eec7Ab4114e6E716a94C50166f4', Decimal('0.006450001'))
('0xF026A8b3361C24c3d6D1Fc10eEd18Ea365eaC772', Decimal('0.006450001'))
('0xaB5c58aB496B65d4048eFBf8cD8F341e5e22467C', Decimal('0.006450001'))
('0xdFA232d7Bedb1b19e3E90c1455AC01E98aaeae8f', Decimal('0.006450001'))
('0x06B1D0ACF7797a83Aa33d130e091Ef9CAA12D028', Decimal('0.006450001'))
('0x4B710b42B23c029D727003aC7cCE1a27F3C9d804', Decimal('0.006450001'))
('0x949cDE448E82aE91E3245B1758591B8113E96D49', Decimal('0.006450001'))
('0xf0b69E8EbAFECac3921902B106a0E549AbdA0945', Decimal('0.006450001'))
('0xeDd1Fff9867fe65E00cffa10e5120e0B791FdCb2', Decimal('0.006450001'))
('0xd4Aa1a71515EDc3b7aa21e355381F5B7E6fDd9D4', Decimal('0.006450001'))
('0x5b4B4FC065fd7a48436D0FFCCd7FE4f3b732a850', Decimal('0.006450001'))
('0xa180d393d1F65E2FBE7bBA06a96Ee146A4eb21Fe', Decimal('0.006450001'))
('0x5E8a91721Ec6cCb30406A1bE7DE01902371C8ceB', Decimal('0.006450001'))
('0xf12f5Febe7B151a2B000C6e9DAa9545fD6cAeA52', Decimal('0.006450001'))
('0xb5c7e1eCbC5C6231Ee46Bc7B679dbA4B8E6dFf6D', Decimal('0.006450001'))
('0xb02086c608475b5A6AA67724dac99ec57b1Dd597', Decimal('0.006450001'))
('0xDB5b026C5fB8391c9f3b513238f8caFf2B11D9B0', Decimal('0.006450001'))
('0x7B89b7AbB4F837efA906972C2cbA9C2B0B319835', Decimal('0.006450001'))
('0x9e1847B9989CAA800C50f523922d1bB04ac9A2D5', Decimal('0.006450001'))
('0x0C14A594d3305D32f505626D698b14b6d226bA6d', Decimal('0.006450001'))
('0x501E74717Ee34a6585cb6b9Ff033bE5Fc8bB25C2', Decimal('0.006450001'))
('0xe536BCCA4F82a6fb695f1e69181c283fdf8650E6', Decimal('0.006450001'))
('0xdd84729a778E0E0c97D2fac73029823636fc0021', Decimal('0.006450001'))
('0x585687570983a903379F11FCBE04Ba289cE6F57c', Decimal('0.006450001'))
('0xFF6fB5CebAAf90177d620909DBCa8D5242dC342A', Decimal('0.006450001'))
('0xda3c046d006A4F7cE9c51b69d921c84C3cf52056', Decimal('0.006450001'))
('0xfd4C9A675970bb6A51953E701434E39B25f6237e', Decimal('0.006450001'))
('0x93DD4157dFa6e1D71C3302033d23b4Da24B4005e', Decimal('0.006450001'))
('0x67Af9A74693f1AF89c2E95670E0884217580260c', Decimal('0.006450001'))
('0x41ba9A46f43046b30f2817f568b7b93C0D19C245', Decimal('0.006450001'))
('0x067E9BC81b59c32F3618F18053Ae78a9369dE8dA', Decimal('0.006450001'))
('0xA9CE280F3D7b9d8f783B641C1f08Edd4656a26b9', Decimal('0.006450001'))
('0x1cDD88b40Db7564F8708f6e4876c6AE748505fB8', Decimal('0.006450001'))
('0x1DE9cdda32fE551dFA740cC51A4817066a5Fb6b4', Decimal('0.006450001'))
('0xC61D1E9bB982C6b18ee5D505f53D8553ED4256ca', Decimal('0.006450001'))
('0x21508c5887E32B28392a80b2365be8583A860bB8', Decimal('0.006450001'))
('0xF9655154D3f8209A8815F14aE53F66e66b1FB97A', Decimal('0.006450001'))
('0x2893F6765A11e87FEE98bC342D48d2c8d89F76a4', Decimal('0.006450001'))
('0xDB4B6C7900C78C93439E8F1297ad443c9E0aebD4', Decimal('0.006450001'))
('0xbD6EDdC4DC10b58f288A3837c3fA953A99780CF6', Decimal('0.006450001'))
('0xEd34EeC403303a18A4F737c06eBeb7d3180CDfE9', Decimal('0.006450001'))
('0x46C426B87449b4F239a29ee8Ad1d153a6181323D', Decimal('0.006450001'))
('0x1E085c470174CbE4a505A8bA344B8C4cB992306b', Decimal('0.006450001'))
('0x92D0202C03Be2698685F4083818259C97c2BbEA9', Decimal('0.006450001'))
('0x706f34081ad0b707FD3B4a102b08D6d84647a6eE', Decimal('0.006450001'))
('0x4339C54d149445D74Df820d344E8CBa615240a15', Decimal('0.006450001'))
('0xe04d2F07b0deCC5499b4bbe1ad27d925317dA17d', Decimal('0.006450001'))
('0xfbBb7c492dc3Ca806E99438F64912663E65812E1', Decimal('0.006450001'))
('0x61f4624Fd71aE709b879e75EBac544354FAf61dC', Decimal('0.006450001'))
('0x2e2B7b8c6Fefd33a6F0BcD5724CBBc40FD96DbbC', Decimal('0.006450001'))
('0x24Cc5312Ebe46164547259FC1fD9Fc3a62F1d1ED', Decimal('0.006450001'))
('0x54Da574A20E21132A2D46F1f7677F38e8B2E1a7F', Decimal('0.006450001'))
('0xeCe01dB61C0d73025F0ff41099697e6eA76964F1', Decimal('0.006450001'))
('0x0bdDBC660B41Aa5188152c2bbD3A7C84B51CD936', Decimal('0.006450001'))
('0x17605413f1a394EB2a601E8ecD607E76B0EA1683', Decimal('0.006450001'))
('0x20BbEE60aC6542931b8Cd0ace718a41b41B45413', Decimal('0.006450001'))
('0xc6FA8e8b7faAC44815Beb64aaC7FEAE24711bbA4', Decimal('0.006450001'))
('0x28AFb59Ec3B19926f3C2c32718158F773d970313', Decimal('0.006450001'))
('0x6ed2622513a50FA044dD8F9cf28b939dC0af52Ab', Decimal('0.006450000999999872'))
('0xb6DDdBA89a3b2681B2c0f394EeBAB47D4a7F31eC', Decimal('0.00645000099999904'))
('0x1a070bC25E9C0B249D3a0bB23b7B4B66a216c976', Decimal('0.00645000099997952'))
('0x7642E3D8731342522216fc787D509f5a5DC3C3B0', Decimal('0.006450000999528'))
('0x2cDD2873cd1499683195B26Dc6146eA05148e34D', Decimal('0.0064500009811662'))
('0x59CEBaE36bfc3ae9abfBeDA7e7868bb17467cA6A', Decimal('0.0064500009739785'))
('0x5C485Fc249CB8155E28ef68b00E9e0a1970d1ed1', Decimal('0.006450000970098'))
('0xC22a4e8171CbB0a46ff1Bb49a948af0E96749b4E', Decimal('0.0064500005320303'))
('0x35301C1d08f8AEFBE83844cD9b1e2F2BC842880C', Decimal('0.006425'))
('0xa266bfA736FE317c216512fa9f91EE1e63aAFCD1', Decimal('0.006204439'))
('0xF2F2e8D97DCcFf2301f598B2EB03A0e2355f7d71', Decimal('0.006162455'))
('0x09543B805bF1BF57810f5F47A84B508b296C8219', Decimal('0.005971323088887872'))
('0xeCfB53A9e027Fafd265d1360FF113946569C5b82', Decimal('0.005940805710527388'))
('0x84C5E55777a62AEabCdEE5D68e0068C232F0F83d', Decimal('0.00583635'))
('0xD69af2A796A737A103F12d2f0BCC563a13900E6F', Decimal('0.005806452'))
('0xC91A01E57F86088802D5b9a7DC68D6337B577f93', Decimal('0.005800004004'))
('0xe10c34f7C8B25eDCC1100466f48274029ED4016D', Decimal('0.005800004003767218'))
('0xfCFD86dd6CD60ba045c1518C07f588e6855a0CFB', Decimal('0.005800004'))
('0xcDb735c9118b69837585B79C8e9Bc18724DdcD6C', Decimal('0.005800004'))
('0x5f6BEEb96EE9f5DD7b3eF0bF30c498eFa7316E85', Decimal('0.005800004'))
('0xFD1647F38c3ADdef33fE41793eb9783492ec13AF', Decimal('0.005800004'))
('0xC92E60E456E24519a01F1c527ffFf5324aCbeF10', Decimal('0.005800004'))
('0x87c61543DD764790323B2e9D9cf69c1Ce99B648D', Decimal('0.005800004'))
('0x7936Fb908EB99188675Cd685c726659D235bdD40', Decimal('0.005800004'))
('0xe8Aabaab36e20D0688A8108E119B0608E801ccE6', Decimal('0.005800004'))
('0x51FD707d61A0184e78882A922aCE3F63426aC047', Decimal('0.005800004'))
('0x9b7118928D0577FE1B474D5459b4CB8c17564597', Decimal('0.005800004'))
('0x76a4785B9d98FC075Dd9aC25dd2BC802221b7BF6', Decimal('0.005800004'))
('0x82533aD34a010398d8A7E72601bF298ae7Ae8AB2', Decimal('0.005800004'))
('0x57F6703B67b3F07B3011Aea70630A7467856Da3A', Decimal('0.005800004'))
('0x3ce20a8a68bb6Cf3Eb5d82eA0F177678cB17CCCE', Decimal('0.005800004'))
('0x05Ebb9B0a9b4AF90733dCfD80F783a22B8AeE20b', Decimal('0.005800004'))
('0x3f62E703C2d2Ff8854EF9752c887feE435d86b0d', Decimal('0.005800004'))
('0xee77E4b1Ab16De9E0191E857D34E2eA4c5F63285', Decimal('0.005800004'))
('0x5b6324c2290dFC6a5e7d2B358fC7E300FAd637Ba', Decimal('0.005800004'))
('0x9206E80b02c7cCcEdbC4E8e3B4af2be81aEd0522', Decimal('0.005800004'))
('0x83398B9EC0E0Be5cAc58C852963857FcbaF494d5', Decimal('0.005800004'))
('0xdA77aDc24864b5B1A39D64AE700591ddC7B667FD', Decimal('0.005800004'))
('0x8bF599911e31056442F953B0B2FA74dBbE05Bf54', Decimal('0.005800004'))
('0x6Ad6ef9093273Ce387e84e6501C463d7d90B096f', Decimal('0.005800004'))
('0x1e3B67F3FF91c531E479b297a58666D8d70ad605', Decimal('0.005800004'))
('0x1b7bb2174C65721F9678b722Be6254A665B92413', Decimal('0.005800004'))
('0x3B7cA5c81be957aC3413D6AE94c37b356307dcCA', Decimal('0.005800004'))
('0xB19c832CD6De0751fa887a27De95B16ac63b0889', Decimal('0.005800004'))
('0x6F445dc64A743264f130A9547425024AfF196aAe', Decimal('0.005800004'))
('0xA63D306C6e76B32CA3019cF873E36bd410E76E59', Decimal('0.005800004'))
('0x5e113AA53d17a4bd4f66a8127406f4Feb4e1966E', Decimal('0.005800004'))
('0x03623613b1fcDbF5dC198E1cf2F80A70c37ce405', Decimal('0.005800004'))
('0xa9c5a28aEF3fA9c8E411D6Bc3714aDD82eAeCF0B', Decimal('0.005800004'))
('0x1930dfF3759F6c914d8FD6C36f9f2Fa4AEA65347', Decimal('0.005800004'))
('0xC9FbDA18A614e3d68065C246Ca056dcF71F8CC1b', Decimal('0.005800004'))
('0x2f7e7951d520a2DBdF7F3E103d3a527DCdA3E60c', Decimal('0.005800004'))
('0xcC152675B53807DAd9F0daaB5cC9E70D69d6ac67', Decimal('0.005800004'))
('0x09BD361e98dc38b776dE77d903d1eFDF87892a75', Decimal('0.005800004'))
('0x04e1085A2d87f435982c54D2594d1571ADccF8cc', Decimal('0.005800004'))
('0x7F2989274A9336C440f5936BCcd1296a743352E1', Decimal('0.005800004'))
('0xb252caa0D8DEBc599D0A9c5960F851155F247859', Decimal('0.005800004'))
('0xf52454ADFDE694a9D6C3B130C99d11C9f47c1FE1', Decimal('0.005800004'))
('0x0d211EA5E856688E57d26DE8f33aB93708F3f3d9', Decimal('0.005800004'))
('0xe0AaDE043745fC7E3D63909C8eCE4d1427872252', Decimal('0.005800004'))
('0xD63E33d59c1d9528F185b3004C2c79944f8d9061', Decimal('0.005800004'))
('0x411d71CF1AAc12049adE44f02bDda7A569cc9C21', Decimal('0.005800004'))
('0xf804C97592a3160CF1fFeaf7a0FBd5E16171BC94', Decimal('0.005800004'))
('0x0C643F43c7378207cB61a76169cc47D47c4f59F5', Decimal('0.005800004'))
('0x2B8cd0f0273AB6BCC35C99Fa775Ecf1eFC8a4414', Decimal('0.005800004'))
('0x4660eF6E2dB18bD1FbF489bCACE9800b2fDbE60D', Decimal('0.005800004'))
('0x301ce7Bf51388e36C04a41fb61A16DFB4596b7c7', Decimal('0.005800004'))
('0x1d93cB16009aCeE4208144050a52b1470C6223ca', Decimal('0.005800004'))
('0xf3cBdeADe746c3690FEa15F954F824D055dE5E93', Decimal('0.005800004'))
('0xb969Fd2f4c6e2802161301cf6fA70BfC16481DAf', Decimal('0.005800004'))
('0xD1eD82F17F7D00F5711fEAF07101Dd56408D60d7', Decimal('0.005800004'))
('0x7ACD6eF9F747Ad88980a4B489db6abdD6900B7D7', Decimal('0.005800004'))
('0x6D2374B155b4c76a63DAa90Afe54377C05052758', Decimal('0.005800004'))
('0x2190036D3Ba7f08176420a92FF938e9Ce7102436', Decimal('0.005800004'))
('0xC752C02963aAB89892809c1BeEBf5Dba56735aa9', Decimal('0.005800004'))
('0xE846a4000D0184E8Bb8D29DD564Fc8a5D2d7A2E8', Decimal('0.005800004'))
('0x3A34c498e240151627B46dE252294dBa84Ab084A', Decimal('0.005800004'))
('0x51d9F83c1dcCF498CB94e97cfcE040e9E6C449cE', Decimal('0.005800004'))
('0xa3bfdb2e540edF0bE792032C3e73F622353CFFeF', Decimal('0.005800004'))
('0x600082673A4914BAd7dE2FE84A56b2391B474641', Decimal('0.005800004'))
('0xcBf0B4a78385016cb1cdF8BA0f6213A2D83b2E74', Decimal('0.005800004'))
('0xB4814Cc97911885F6A5BC21948BA348C89D3dcad', Decimal('0.005800004'))
('0xEf4cb9bc47Ab75cC6CD8C16765fF5D1ad6E6a998', Decimal('0.005800004'))
('0x713646FEE8beb2055506507ec1bF1B39e5d5F792', Decimal('0.005800004'))
('0xb3aF1Bf9957B6247402DBdC6Ff18D768877F72B9', Decimal('0.005800004'))
('0xf6292b18F3667bF9227a27636b29A37040a1834b', Decimal('0.005800004'))
('0x96eC0F1bc86A3e8a2Ae182012De36185f7B5400D', Decimal('0.005800004'))
('0x993b7a213106EBE3752C44B328D1bA30b721829c', Decimal('0.005800004'))
('0x4A1985791063482a0189806Ae7Bd3DEfc06B3c0E', Decimal('0.005800004'))
('0x7D9e7d62D3f9F13325f1A08E8169fcFA1E794db7', Decimal('0.005800004'))
('0xeDfc51c789F40f7D278348e08E50244E32a2b306', Decimal('0.005800004'))
('0x6bDd4b840849144B7D1a69513f3F44BE20aaa090', Decimal('0.005800004'))
('0x5f945864e14EA50705408573C6E807CD877320D2', Decimal('0.005800003999995352'))
('0x2374b563Ea8e7001fF7ce3480B457110D95058E1', Decimal('0.005677'))
('0xAad013f0Eb122b138d058B117FBe524a9d8FD657', Decimal('0.005631266'))
('0x59d735a32499952bacAb5E2751C63A321fF166bc', Decimal('0.005617'))
('0xbf2a340623386D7CB9A195BE6BecA6A173DF9B4e', Decimal('0.005552739'))
('0xB47E78308F9d918793034d898B08FECa6B21541b', Decimal('0.005546102'))
('0xC52AFA79c849D7E062edf6A799fF0DF07f95DA07', Decimal('0.00533'))
('0x435b7E9b32C5D27788F69b1378b08379CdcfD4E9', Decimal('0.005310058'))
('0x1FE0D1799F4270b3A42c9AbAa5508fE55d3DE075', Decimal('0.005139181'))
('0x23350c934A352b69858dF492Fb0424f069035b57', Decimal('0.005139'))
('0x29e34154f63df62c1A028e763d878895e3a54CE1', Decimal('0.004942575'))
('0x617A9Bc325919d49E7028Be62Be35bfef454A819', Decimal('0.004764794'))
('0xbA94094584bFd86e27BA76EF232857bC92182D18', Decimal('0.004559'))
('0x1257cbDE86a155fA95e9877Dce5b6Fb11c291361', Decimal('0.004350003000469182'))
('0xa74db3D28683536b9F29DAF7ee9d6e052938a627', Decimal('0.004350003000026332'))
('0xba7CF79a7E3FFB7E11fEC94bD1C53c7A733a9ed3', Decimal('0.004350003000026326'))
('0xd7D6CF5F618C0572d091115Fd717F242bf72Cb0a', Decimal('0.0043500030000027'))
('0x029d28F56727ebC9204Da260C15C9a6458A8eac8', Decimal('0.004350003'))
('0x7EF71846477DCD903Aa6dBf4E3317a60b95ec9E8', Decimal('0.004350003'))
('0x02a04B910161FB0bA43D77606Ca9852d4a7404F2', Decimal('0.004350003'))
('0x3dcC9247FcFe7019bc96fd7F3b3cC28149c58Fe4', Decimal('0.004350003'))
('0xbf7D1699a00E193d886D06EA7Be03B5B59835CF2', Decimal('0.004350003'))
('0x07d04f47E1cef429e680dAeBF1Bef95c5a5bbbA3', Decimal('0.004350003'))
('0x878b0d251f0fA2bbF1DDb889935083BdDb858F6d', Decimal('0.004350003'))
('0xf434Ffbabe3951C5cc79CEB07d00473D098396e0', Decimal('0.004350003'))
('0x54232e3C3d6f49a90fea9A10BE91d5C6Fa881102', Decimal('0.004350003'))
('0x3071E010C2f1D6Fcb5615F50750FBa92B2300c63', Decimal('0.004350003'))
('0xA2F152e42454ee953Afe34cc83BcA9f451Cf35eb', Decimal('0.004350003'))
('0xF5342Ac7A368aE1f0dd01E56A343F36aA444A2e0', Decimal('0.004350003'))
('0x20e26f50051DD3Da5EADE569F698c7715b0f5230', Decimal('0.004350003'))
('0xBE1d7D30979a9933164D1Fd84E5967C8714AEF81', Decimal('0.004350003'))
